Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Target,Previous qualification (grade),Admission grade,Unemployment rate,Inflation rate,GDP,Total Curricular units (credited),Total Curricular units (enrolled),Total Curricular units (evaluations),Total Curricular units (approved),Total Curricular units (grade),Total Curricular units (without evaluations)
0,0,3,14,1,0,0,12,27,4,4,1,0,0,1,0,1,20,0,2,1.3184875877813598,1.348162289877097,-0.17500679380951956,-0.454252598705197,0.8891263042772198,-0.29665375363418706,-0.10908848409044712,-0.43871204609254216,0.4794672316946684,0.5499124428190252,-0.22401128909004567
0,0,2,10,1,0,0,21,26,6,6,1,0,0,0,0,0,20,0,0,-1.5631729883477221,-1.4418228291160324,-0.17500679380951956,-0.454252598705197,0.8891263042772198,-0.29665375363418706,-0.10908848409044712,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,7,2,2,0,0,0,12,0,1,1,0,0,0,1,0,1,20,0,2,0.03690696313447821,-0.620020281689838,-0.2876384574425296,0.12438647318417584,0.7657608350016585,-0.29665375363418706,-0.10908848409044712,0.21367857303801432,0.311680249174718,0.49802364212849975,-0.22401128909004567
0,7,1,5,1,0,0,0,26,4,9,1,0,0,1,0,1,19,0,2,-0.577341738619352,-0.6890793192886778,-0.2876384574425296,0.12438647318417584,0.7657608350016585,-0.29665375363418706,-0.543087992738053,-0.30823392226643087,-0.02389371586518287,0.46273925765894214,0.5538740664314317
0,0,3,9,1,0,0,22,26,8,8,1,0,0,1,0,1,19,0,2,-0.8806744308434659,-0.7995737794468212,0.8762220667652447,-1.1052215545807416,0.347199421388147,-0.29665375363418706,-0.10908848409044712,-0.43871204609254216,0.4794672316946684,0.2769773511868613,-0.22401128909004567
0,7,3,9,1,0,0,25,0,2,3,1,0,0,1,0,0,21,0,2,0.03690696313447821,-0.6890793192886778,-0.17500679380951956,-0.454252598705197,0.8891263042772198,-0.29665375363418706,-0.10908848409044712,-0.17775579844031955,0.4794672316946684,0.4388704093413008,-0.22401128909004567
0,11,1,5,1,0,0,2,2,4,2,1,0,0,1,0,0,26,0,1,0.03690696313447821,1.2376678297189538,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-0.29665375363418706,-0.10908848409044712,1.77941605895135,-0.35946768090508374,0.38179272858172275,-0.22401128909004567
0,7,1,9,1,0,0,21,26,8,6,0,0,0,1,0,0,21,0,0,0.18098999194093274,0.001511056699720468,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,-0.29665375363418706,-0.10908848409044712,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,0,4,11,1,0,0,12,27,5,5,1,0,0,1,0,0,18,0,2,-0.04650952722715268,-0.620020281689838,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,0.7589105332047645,-0.04727767461420827,0.8150411967345693,0.3932082647336383,-0.22401128909004567
4,11,1,15,1,11,0,21,26,9,8,0,0,0,1,0,0,27,0,0,0.03690696313447821,-0.620020281689838,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-0.29665375363418706,0.3249110245571587,0.996547315994682,-0.35946768090508374,0.08291323660429654,-0.22401128909004567
0,13,1,4,1,0,0,0,27,3,9,1,0,0,1,0,1,20,0,2,0.18098999194093274,-0.03992436585958304,1.476924272807967,1.1370048489905784,-1.7896667428492534,2.07314799081804,2.494908567795188,0.996547315994682,2.3251240394141233,0.5301946985566254,-0.22401128909004567
0,13,1,13,1,13,0,12,2,7,10,0,0,0,1,0,0,21,0,1,-1.714839334459779,-1.1724925824805565,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,-0.29665375363418706,-0.10908848409044712,-0.04727767461420827,-0.02389371586518287,0.43679485731367945,1.331759421952909
0,7,1,12,1,0,0,22,26,9,9,1,0,0,1,0,1,18,0,2,0.02932364582887579,-0.1780424410572627,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.29665375363418706,0.5419107788809616,-0.17775579844031955,0.9828281792545197,0.7834120459263895,-0.22401128909004567
0,14,1,5,1,13,0,0,13,9,9,1,0,0,1,0,0,20,0,1,0.5601558572210751,0.8992785454846383,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0.1773065952562584,-0.10908848409044712,0.996547315994682,0.311680249174718,0.362074984319323,-0.22401128909004567
0,0,1,14,1,0,0,0,13,4,10,1,0,0,1,0,0,18,0,2,0.18098999194093274,0.16725274693693645,-0.17500679380951956,-0.454252598705197,0.8891263042772198,-0.29665375363418706,-0.10908848409044712,-0.43871204609254216,0.4794672316946684,0.4284926492031956,-0.22401128909004567
0,14,1,9,1,13,0,0,0,3,5,0,0,0,1,0,1,20,0,2,0.5601558572210751,1.0166789094026651,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.8882471185919265,-0.10908848409044712,-0.5691901699186535,0.4794672316946684,0.4969858661146891,-0.22401128909004567
0,0,2,5,1,0,0,0,13,4,10,1,0,0,1,0,1,19,0,2,0.8634885494451889,0.3537121484538032,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,-0.543087992738053,0.08320044921190302,-0.5272546634250341,0.49802364212849975,0.5538740664314317
0,0,5,11,1,0,0,21,2,9,2,1,0,0,1,0,0,20,0,2,-0.8048412577874374,-0.702891126808446,0.8762220667652447,-1.1052215545807416,0.347199421388147,-0.29665375363418706,0.5419107788809616,-0.04727767461420827,0.6472542142146189,0.712843276987275,-0.22401128909004567
0,0,1,16,0,0,0,12,26,5,8,0,0,0,1,0,1,20,0,2,0.7876553763891605,0.5539833574904391,-0.2876384574425296,0.12438647318417584,0.7657608350016585,-0.29665375363418706,-0.543087992738053,-0.6996682937447647,0.14389326665476757,0.45236149752083726,-0.22401128909004567
0,14,1,5,1,13,0,22,0,5,5,0,0,0,1,0,0,20,0,1,1.3184875877813598,1.5898689214730366,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,-0.543087992738053,0.08320044921190302,-0.5272546634250341,0.5063258502389837,0.5538740664314317
0,0,3,9,1,0,0,12,0,7,10,1,0,1,1,0,0,19,0,0,-0.6531749116753804,-0.7581383568875176,0.8762220667652447,-1.1052215545807416,0.347199421388147,-0.29665375363418706,-0.32608823841425005,-0.5691901699186535,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,0,1,14,1,0,0,2,2,14,19,0,0,0,1,0,0,18,0,2,1.7734866261175306,1.9351641094672356,-1.0009723271182625,0.12438647318417584,1.545606837207885,-0.29665375363418706,-0.10908848409044712,-0.17775579844031955,0.4794672316946684,0.6920877567110645,-0.22401128909004567
0,0,1,5,1,0,0,22,27,9,10,1,0,0,1,0,0,18,0,2,0.7118222033331321,0.001511056699720468,-0.2876384574425296,0.12438647318417584,0.7657608350016585,-0.29665375363418706,-0.543087992738053,-0.04727767461420827,-0.1916806983851333,0.421228217106522,-0.22401128909004567
0,7,1,11,1,0,0,22,26,9,8,1,0,0,1,0,1,19,0,2,0.7118222033331321,0.2639353995753126,0.8762220667652447,-1.1052215545807416,0.347199421388147,-0.29665375363418706,0.5419107788809616,0.21367857303801432,0.6472542142146189,0.45443704954845826,-0.22401128909004567
0,0,6,11,1,0,0,9,26,5,9,1,0,0,1,0,0,19,0,0,-0.5015085655633235,-0.35759593881424684,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-0.29665375363418706,0.5419107788809616,0.21367857303801432,0.6472542142146189,0.6879366526558226,-0.22401128909004567
0,11,1,3,1,11,0,21,26,9,4,0,0,0,1,1,0,43,0,1,0.03690696313447821,0.8992785454846383,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,-0.29665375363418706,-0.10908848409044712,0.7355910683424595,0.311680249174718,0.4305682012308169,-0.22401128909004567
1,12,1,4,1,0,0,21,16,0,4,0,0,0,1,1,0,47,0,0,2.8351510489019294,1.486280365074777,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2.784088514153708,0.9759102875285675,0.6051129445163482,0.6472542142146189,0.741901005373969,-0.22401128909004567
0,12,1,8,1,0,0,18,23,12,12,1,0,0,0,1,0,23,0,0,-0.19817587333920963,-1.1863043900003247,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,-1.6280867643570676,-1.4825370367014326,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,0,1,9,1,0,13,12,13,9,9,1,0,1,1,0,1,19,1,2,0.02932364582887579,-0.5026199177718101,-1.0009723271182625,0.12438647318417584,1.545606837207885,-0.29665375363418706,-0.10908848409044712,-0.17775579844031955,0.4794672316946684,0.4637770336727528,-0.22401128909004567
0,12,1,11,1,0,0,2,2,2,2,1,0,0,1,0,0,20,0,2,-0.8048412577874374,-0.34378413129447866,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,0.7589105332047645,0.7355910683424595,0.4794672316946684,0.4264170971755746,-0.22401128909004567
0,0,1,1,1,0,0,0,2,4,4,1,0,0,1,0,1,19,0,2,0.40848951110901816,1.417221327475937,-1.0009723271182625,0.12438647318417584,1.545606837207885,2.07314799081804,2.277908813471385,0.996547315994682,2.3251240394141233,0.7232210371253799,-0.22401128909004567
0,7,1,5,1,0,5,21,26,9,9,1,0,0,1,0,0,19,1,2,2.30431883750973,1.645116151552109,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.29665375363418706,-0.10908848409044712,0.6051129445163482,0.4794672316946684,0.999269456798975,-0.22401128909004567
0,14,1,5,1,13,0,12,26,4,7,1,0,0,1,0,0,19,0,2,1.3184875877813598,1.5898689214730366,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.4142867697014811,-0.10908848409044712,-0.17775579844031955,0.4794672316946684,0.6505767161586443,-0.22401128909004567
0,11,1,2,0,11,0,12,13,21,26,0,0,1,1,0,1,39,0,2,0.03690696313447821,0.31227672589449973,-0.17500679380951956,-0.454252598705197,0.8891263042772198,-0.29665375363418706,-0.10908848409044712,0.21367857303801432,0.14389326665476757,0.4886836580042048,-0.22401128909004567
0,0,1,4,1,0,0,0,0,3,5,1,0,0,1,0,1,20,0,2,0.8634885494451889,0.01532286421948863,-0.2876384574425296,0.12438647318417584,0.7657608350016585,-0.29665375363418706,-0.10908848409044712,-0.30823392226643087,0.4794672316946684,0.49802364212849975,-0.22401128909004567
0,7,1,4,1,0,0,22,13,9,3,1,0,0,1,0,0,21,0,2,-1.1081739500115513,-1.1034335448817167,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,-0.10908848409044712,-0.5691901699186535,0.4794672316946684,0.4461348414379744,-0.22401128909004567
0,13,5,9,1,0,9,21,13,9,7,1,0,1,0,0,0,22,1,2,-2.3973378919640354,-0.48880811025204196,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1.3622074674823719,1.8439093048237791,2.5622848019080178,0.6472542142146189,0.1316887092533903,0.5538740664314317
0,0,2,14,1,0,0,12,27,5,0,1,0,0,1,0,0,19,0,0,0.02932364582887579,0.46420660861194657,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,-0.32608823841425005,0.6051129445163482,-1.3661895760247864,-0.8168385673694142,-0.22401128909004567
0,7,1,13,1,0,0,0,13,19,17,1,0,0,1,0,0,22,0,2,0.03690696313447821,0.8992785454846383,0.8762220667652447,-1.1052215545807416,0.347199421388147,-0.29665375363418706,-0.10908848409044712,-0.5691901699186535,0.4794672316946684,1.0688004497242791,-0.22401128909004567
0,2,2,15,1,0,0,12,13,3,3,1,0,0,1,0,1,19,0,2,-0.6531749116753804,-0.9031623358450809,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,-0.10908848409044712,-0.17775579844031955,0.4794672316946684,0.39424604074744896,-0.22401128909004567
0,0,1,1,1,0,0,21,27,9,9,1,0,1,1,1,0,18,0,0,-0.425675392507295,-0.4335608801729703,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,-2.713085535976082,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
4,11,1,8,1,0,0,12,13,9,9,0,0,0,1,1,0,26,0,1,0.03690696313447821,-0.4957140140119265,-0.17500679380951956,-0.454252598705197,0.8891263042772198,-0.29665375363418706,-0.543087992738053,-0.30823392226643087,0.14389326665476757,0.1379153653362532,-0.22401128909004567
0,11,1,16,0,0,0,21,26,9,9,0,0,0,0,1,0,36,0,0,-1.714839334459779,-0.35759593881424684,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,-0.543087992738053,-0.830146417570876,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,8,1,1,1,0,0,12,1,5,5,1,0,1,1,1,1,20,0,2,-1.714839334459779,-0.6407379929694897,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-0.29665375363418706,-2.713085535976082,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
1,11,1,8,1,0,0,21,26,9,7,0,0,0,1,1,0,30,0,0,2.0768193183416446,-1.1724925824805565,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.29665375363418706,-0.543087992738053,-0.30823392226643087,-0.5272546634250341,0.16904864575056852,-0.22401128909004567
0,13,1,3,1,0,0,0,0,4,10,0,0,0,1,1,0,24,0,0,-0.9565076038994943,0.5125479349311356,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.29665375363418706,-0.10908848409044712,0.08320044921190302,0.4794672316946684,1.1144625943319413,-0.22401128909004567
0,0,1,8,1,0,0,18,23,0,0,0,0,0,1,1,0,26,0,0,0.03690696313447821,-0.11588930721830744,-1.4890428695279747,0.9923450810182353,0.14012166938988344,5.153890258605935,3.579907339414202,1.77941605895135,2.157337056894173,0.16489754169532658,0.5538740664314317
0,0,1,8,1,0,0,12,27,9,7,0,0,0,0,1,0,19,0,0,-0.04650952722715268,-0.5440553403311146,0.8762220667652447,-1.1052215545807416,0.347199421388147,-0.29665375363418706,-0.543087992738053,0.7355910683424595,-1.3661895760247864,-0.9206161687504649,-0.22401128909004567
4,11,1,9,1,0,0,12,27,9,10,0,0,0,1,1,0,34,0,2,-0.19817587333920963,1.3136327710776772,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-0.29665375363418706,-0.10908848409044712,0.3441566968641256,-0.02389371586518287,0.3091484076149873,-0.22401128909004567
0,13,1,7,1,0,0,0,0,1,1,1,0,0,1,1,0,33,0,1,-0.19817587333920963,0.20868816949623997,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.29665375363418706,-0.543087992738053,0.3441566968641256,-0.862828628464935,0.6360478519652972,1.331759421952909
0,7,6,8,1,0,0,12,0,9,4,1,0,0,1,1,0,19,0,2,-0.2740090463952381,-0.34378413129447866,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.29665375363418706,-0.543087992738053,0.21367857303801432,-0.02389371586518287,0.15348200554341107,0.5538740664314317
0,7,5,6,1,0,0,12,0,4,5,1,0,1,0,1,0,26,0,0,-0.19817587333920963,-0.6131143779299544,-1.0009723271182625,0.12438647318417584,1.545606837207885,-0.29665375363418706,-0.543087992738053,1.1270254398207933,-1.198402593504836,0.01338224367899232,-0.22401128909004567
0,11,1,13,1,0,0,22,26,7,7,0,0,0,1,1,0,29,0,0,0.5601558572210751,-1.5039759629549876,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,-0.29665375363418706,-0.10908848409044712,-0.43871204609254216,-1.3661895760247864,-0.7130609659883633,-0.22401128909004567
0,7,5,6,1,0,0,12,26,9,7,1,0,0,1,1,1,19,0,0,-0.12234270028318116,-0.2540073824159871,-1.0009723271182625,0.12438647318417584,1.545606837207885,-0.29665375363418706,-0.543087992738053,0.08320044921190302,-0.35946768090508374,0.4388704093413008,-0.22401128909004567
0,7,1,1,1,0,0,0,0,9,9,1,0,0,1,1,0,18,0,0,-0.2740090463952381,-0.15041882601772735,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,-2.713085535976082,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,11,1,16,0,11,0,12,26,9,9,0,0,0,0,1,0,29,0,0,0.03690696313447821,1.5484334989137332,-0.17500679380951956,-0.454252598705197,0.8891263042772198,-0.29665375363418706,-0.543087992738053,0.4746348206902369,-1.0306156109848854,0.25518405489684054,-0.22401128909004567
0,13,1,10,1,0,0,21,26,9,9,0,0,0,1,1,0,21,0,2,-1.5631729883477221,-1.2760811388788165,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.29665375363418706,-0.10908848409044712,-0.43871204609254216,0.311680249174718,0.3319794799188183,-0.22401128909004567
0,7,1,10,1,0,0,0,0,4,10,0,0,0,1,1,0,19,0,1,-1.0323407769555228,-0.1366070184979592,-0.2876384574425296,0.12438647318417584,0.7657608350016585,-0.29665375363418706,-0.10908848409044712,0.08320044921190302,-0.35946768090508374,0.04451552409330763,-0.22401128909004567
0,0,1,11,1,0,0,22,27,5,10,0,0,0,1,1,0,20,0,2,0.03690696313447821,-1.7940239208701152,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.29665375363418706,0.5419107788809616,1.6489379351252385,0.4794672316946684,0.40151047284412256,-0.22401128909004567
0,0,1,5,1,0,0,2,0,2,5,0,0,0,1,1,0,18,0,0,-0.7290080847314089,-0.9722213734439208,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,-0.543087992738053,-0.830146417570876,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,7,3,4,1,0,0,22,26,5,5,1,0,0,1,1,0,18,0,1,-0.12234270028318116,-0.4680903989723902,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.29665375363418706,-0.10908848409044712,-0.30823392226643087,0.311680249174718,0.34858389613978646,-0.22401128909004567
0,0,1,8,1,0,0,18,23,12,12,0,0,1,1,1,1,21,0,1,-0.9565076038994943,-1.0619981223224133,-0.2876384574425296,0.12438647318417584,0.7657608350016585,-0.29665375363418706,-0.543087992738053,-0.30823392226643087,-0.1916806983851333,0.4731170177970474,-0.22401128909004567
0,0,1,8,1,0,0,0,0,4,2,1,0,0,1,1,0,20,0,0,-0.577341738619352,0.4918302236514829,-1.0009723271182625,0.12438647318417584,1.545606837207885,-0.29665375363418706,-0.543087992738053,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,11,1,6,1,0,0,21,26,9,9,0,0,0,1,1,1,30,0,0,0.03690696313447821,-1.7525884983108115,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,-0.543087992738053,-0.04727767461420827,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,8,2,13,1,0,0,21,27,4,1,1,0,0,1,1,0,19,0,2,-0.8806744308434659,-1.0412804110427605,0.8762220667652447,-1.1052215545807416,0.347199421388147,-0.29665375363418706,-0.10908848409044712,-0.5691901699186535,0.4794672316946684,0.7574676455811268,-0.22401128909004567
0,15,1,8,1,0,0,0,13,9,6,1,0,0,1,1,0,30,0,0,1.166821241669303,-0.5923966666503017,-1.0009723271182625,0.12438647318417584,1.545606837207885,-0.29665375363418706,-0.543087992738053,-0.30823392226643087,-0.02389371586518287,0.5997256914819292,-0.22401128909004567
0,0,1,8,1,0,0,22,0,5,5,1,0,0,1,1,1,22,0,2,0.48432268416504665,0.008416960459604059,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,-0.543087992738053,0.6051129445163482,-0.02389371586518287,0.16385976568151592,-0.22401128909004567
0,7,3,1,1,0,0,21,26,5,10,1,0,0,1,1,0,22,0,2,-0.577341738619352,-0.4473726876927384,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-0.29665375363418706,-2.713085535976082,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,7,4,4,1,0,0,0,0,9,10,1,0,1,0,1,0,19,0,0,-0.3498422194512666,0.6299482988491625,-0.17500679380951956,-0.454252598705197,0.8891263042772198,-0.29665375363418706,-0.10908848409044712,-0.30823392226643087,0.311680249174718,0.3734905204712385,-0.22401128909004567
0,7,2,13,1,0,0,0,13,5,3,1,0,0,1,1,0,21,0,0,-0.04650952722715268,-0.20566605609679903,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,-0.543087992738053,-0.5691901699186535,-0.35946768090508374,0.2811284552421032,-0.22401128909004567
0,7,4,5,1,0,0,22,27,22,29,0,0,0,1,1,0,21,0,2,0.33265633805298966,1.0097730056427816,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,-0.543087992738053,-0.30823392226643087,-0.02389371586518287,0.35065944816740746,-0.22401128909004567
0,14,1,1,1,13,0,12,27,9,9,1,0,1,1,1,1,21,0,0,2.0768193183416446,2.280459297461435,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.29665375363418706,-2.713085535976082,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,11,1,8,1,0,0,0,13,4,7,0,0,0,1,1,0,27,0,0,-0.9565076038994943,-1.1724925824805565,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.29665375363418706,-0.543087992738053,0.7355910683424595,-0.5272546634250341,0.021684451789476207,-0.22401128909004567
0,13,1,0,1,0,0,21,26,1,1,1,0,0,1,1,0,32,0,0,0.10515681888490426,-1.863082958468955,0.8762220667652447,-1.1052215545807416,0.347199421388147,-0.29665375363418706,0.3249110245571587,-0.17775579844031955,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,11,1,13,1,8,0,21,0,9,3,0,0,1,0,1,0,40,0,0,0.03690696313447821,-0.48190220649215837,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.29665375363418706,-0.10908848409044712,0.3441566968641256,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,0,2,8,1,0,0,21,0,5,3,1,0,0,1,1,0,20,0,1,-1.2598402961236081,-0.15041882601772735,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,-0.543087992738053,0.3441566968641256,-0.862828628464935,0.6184056597305183,-0.22401128909004567
0,14,1,7,1,13,0,3,3,2,10,1,0,0,1,1,0,20,0,0,0.5601558572210751,0.8992785454846383,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0.1773065952562584,-0.543087992738053,0.6051129445163482,-0.862828628464935,0.22093744644109395,-0.22401128909004567
0,0,3,1,1,0,0,21,26,9,9,1,0,0,1,1,0,18,0,2,0.5601558572210751,-0.18494834481714728,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,-2.713085535976082,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,13,1,8,1,0,0,0,27,1,7,0,0,0,1,1,0,21,0,0,-0.8048412577874374,-0.5578671478508818,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,-0.543087992738053,0.996547315994682,-1.198402593504836,-1.0762825708220412,-0.22401128909004567
0,7,1,13,1,0,0,12,26,5,8,0,0,0,1,1,0,18,0,0,0.6359890302771035,0.22249997701600713,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,-0.10908848409044712,-1.352058912875321,-0.5272546634250341,-0.7649497666788887,-0.22401128909004567
0,14,1,3,1,0,0,0,2,21,20,0,0,0,1,1,0,19,0,1,-0.9565076038994943,-0.48190220649215837,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,-0.29665375363418706,-0.10908848409044712,2.5622848019080178,-1.3661895760247864,-1.0243937701315158,-0.22401128909004567
4,3,1,4,1,2,0,21,26,7,7,0,0,0,0,1,0,30,0,0,0.5601558572210751,0.8992785454846383,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.29665375363418706,-0.10908848409044712,-0.5691901699186535,-1.3661895760247864,-1.1281713715125665,-0.22401128909004567
0,11,1,3,1,8,0,12,0,9,1,0,0,0,1,1,0,29,0,0,0.03690696313447821,0.20868816949623997,1.476924272807967,1.1370048489905784,-1.7896667428492534,-0.29665375363418706,-0.10908848409044712,1.1270254398207933,-1.533976558544737,-2.165947385323075,1.331759421952909
0,7,2,6,1,0,0,0,0,4,4,1,0,1,1,1,0,18,0,0,0.33265633805298966,0.23631178453577628,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,-0.543087992738053,0.08320044921190302,-0.862828628464935,0.18669083798534736,1.331759421952909
0,0,2,13,1,0,0,0,0,9,9,1,0,0,1,1,1,18,0,0,-0.8048412577874374,-0.7512324531276341,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.29665375363418706,-0.543087992738053,-0.6996682937447647,-0.02389371586518287,0.37141496844361754,-0.22401128909004567
0,14,1,3,1,13,0,0,0,3,10,0,0,0,1,1,0,22,0,0,-0.19817587333920963,0.20868816949623997,1.476924272807967,1.1370048489905784,-1.7896667428492534,1.1252272930371492,0.9759102875285675,2.301328554255795,0.311680249174718,0.22820187853776752,0.5538740664314317
0,13,2,16,0,0,0,21,26,5,5,1,0,0,0,1,0,27,0,0,0.5601558572210751,-0.18494834481714728,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,-0.543087992738053,-0.830146417570876,-1.533976558544737,-2.165947385323075,-0.22401128909004567
0,7,6,13,1,0,0,22,0,9,7,1,0,0,1,1,0,20,0,2,-0.577341738619352,-0.1366070184979592,-0.2876384574425296,0.12438647318417584,0.7657608350016585,-0.29665375363418706,-0.10908848409044712,0.21367857303801432,-0.02389371586518287,0.7657698536916107,-0.22401128909004567
0,15,1,2,0,1,0,12,27,9,10,0,0,0,1,1,0,42,0,2,-1.714839334459779,-1.1724925824805565,-0.17500679380951956,-0.454252598705197,0.8891263042772198,3.2580488630441535,2.277908813471385,0.8660691921685708,1.9895500743742225,0.8072808942440308,-0.22401128909004567
0,0,1,3,1,0,0,22,27,4,8,0,0,1,1,1,0,21,0,2,0.03690696313447821,-0.8271973944863575,1.476924272807967,1.1370048489905784,-1.7896667428492534,2.5471083397084855,2.494908567795188,1.387981687473016,2.4929110219340735,0.8436030547273988,-0.22401128909004567
0,13,1,11,1,0,0,0,27,7,7,0,1,0,1,1,0,23,0,2,-0.04650952722715268,0.18106455445670364,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,-0.29665375363418706,0.5419107788809616,0.4746348206902369,0.6472542142146189,0.3952838167612593,-0.22401128909004567
0,15,1,4,1,0,0,22,27,9,9,1,0,0,1,1,0,21,0,0,-0.8048412577874374,0.12581732437763296,-1.0009723271182625,0.12438647318417584,1.545606837207885,1.5991876419275945,2.494908567795188,1.1270254398207933,-0.02389371586518287,0.6049145715509818,-0.22401128909004567
0,0,3,1,1,0,0,3,2,1,1,1,0,0,1,1,0,19,0,2,1.6976534530615022,1.1893265033997649,0.4256954122332026,1.7879738048661231,-0.7498720732409514,-0.29665375363418706,-2.713085535976082,-2.134927655831989,-1.533976558544737,-2.165947385323075,-0.22401128909004567
1,11,1,9,1,0,0,21,26,7,7,0,0,0,1,1,1,40,0,0,-0.9565076038994943,0.4849243198915993,-1.0009723271182625,0.12438647318417584,1.545606837207885,-0.29665375363418706,-0.10908848409044712,0.08320044921190302,0.14389326665476757,0.43679485731367945,-0.22401128909004567
0,13,1,8,1,0,0,12,0,9,5,0,0,0,1,1,0,22,0,0,-0.2740090463952381,-1.034374507282877,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2.07314799081804,1.1929100418523704,0.8660691921685708,0.4794672316946684,0.16385976568151592,1.331759421952909
0,0,2,11,1,0,0,22,26,9,9,1,0,0,1,1,0,19,0,2,0.8634885494451889,0.12581732437763296,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-0.29665375363418706,0.3249110245571587,-0.30823392226643087,0.4794672316946684,0.5737812911366665,-0.22401128909004567
