,Target_encoded,Application mode,Application order,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Debtor,Tuition fees up to date,Gender,Scholarship holder,Inflation rate,Total Curricular units (grade),Total Curricular units (approved),Total Curricular units (without evaluations)
3455,0,0,1,9,0,12,0,6,5,0,1,0,0,1.0,1.0,0.6906959960353908,0.0
3456,0,3,1,9,2,21,26,9,9,0,1,0,0,0.16953387213106524,1.0,0.8443337464867926,0.0
3457,0,14,1,3,13,21,27,9,7,0,1,0,1,0.8626475888460029,1.0,0.6906959960353908,0.0
3458,0,7,1,9,0,3,2,1,1,0,1,0,0,0.16953387213106524,1.0,0.6906959960353908,0.0
3459,1,13,4,16,8,21,26,9,9,0,0,0,0,0.8277105695231877,0.0,0.0,0.0
3460,0,0,2,11,0,22,26,9,7,0,1,0,1,0.8277105695231877,1.0,0.6906959960353908,0.0
3461,0,13,1,11,0,21,26,9,9,0,1,0,0,0.5657081587484707,1.0,0.6457112531348923,0.3413030972429926
3462,1,3,1,5,2,21,26,7,7,0,1,0,0,0.8626475888460029,1.0,0.5239995654055677,0.5
3463,0,0,1,15,0,0,26,9,9,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
3464,0,7,3,4,0,2,0,4,4,0,1,0,0,0.5657081587484707,1.0,0.6906959960353908,0.0
3465,1,11,1,8,0,21,26,9,9,0,1,0,0,0.5657081587484707,0.0,0.0,0.0
3466,0,0,1,8,0,22,13,3,10,0,1,0,0,0.8277105695231877,1.0,0.4333934776341723,0.0
3467,0,7,1,15,0,12,13,3,4,0,1,0,0,1.0,1.0,0.7629347951689582,0.0
3468,0,0,1,16,0,21,26,9,9,0,1,0,0,0.8626475888460029,1.0,0.5916741449658186,0.0
3469,0,0,5,11,0,21,26,7,7,0,1,0,1,0.0,1.0,0.7292305501170816,0.3413030972429926
3470,0,0,6,11,0,22,13,7,9,0,1,0,1,0.5657081587484707,1.0,0.7292305501170816,0.0
3471,0,11,1,2,11,22,13,0,10,1,0,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
3472,1,11,1,2,11,21,26,9,9,1,0,0,0,0.5657081587484707,0.0,0.0,0.0
3473,1,0,1,8,0,18,23,0,0,0,1,0,0,0.8277105695231877,1.0,0.887511217448728,0.0
3474,1,0,5,6,0,22,13,5,3,0,1,0,0,0.0,0.0,0.0,0.0
3475,0,7,1,5,0,22,27,28,37,0,1,0,0,0.8626475888460029,1.0,0.6457112531348923,0.0
3476,0,6,1,3,0,0,26,4,9,1,1,0,1,0.8626475888460029,1.0,0.887511217448728,0.0
3477,1,13,1,16,0,21,26,9,9,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
3478,0,11,1,9,0,22,0,9,3,1,1,1,0,0.5657081587484707,1.0,0.2958370724829093,0.0
3479,0,0,1,10,0,22,26,9,7,0,1,1,1,0.262002410774717,1.0,0.6906959960353908,0.0
3480,0,0,1,11,0,21,26,9,7,0,1,1,1,0.0,1.0,0.7629347951689582,0.0
3481,0,7,1,1,0,21,26,9,9,0,1,1,0,1.0,0.0,0.0,0.0
3482,1,14,1,3,13,21,26,9,10,0,1,1,0,0.8626475888460029,0.0,0.0,0.0
3483,1,11,1,11,0,21,26,9,9,0,0,1,0,0.30370574797375377,1.0,0.6457112531348923,0.0
3484,1,11,1,11,0,21,26,7,7,0,0,1,0,0.30370574797375377,1.0,0.5916741449658186,0.0
3485,1,11,1,13,0,12,27,9,9,0,1,1,0,0.0,1.0,0.6457112531348923,0.0
3486,0,0,2,11,0,12,0,9,9,0,1,1,0,1.0,1.0,0.7292305501170816,0.0
3487,1,0,1,13,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0
3488,1,11,1,7,0,0,0,4,10,1,1,1,0,0.0,1.0,0.5239995654055677,0.0
3489,0,0,1,9,0,0,0,3,3,0,1,1,0,0.30370574797375377,1.0,0.6457112531348923,0.0
3490,1,0,1,1,0,21,26,9,9,0,1,1,0,1.0,0.0,0.0,0.0
3491,1,13,3,16,0,21,26,9,9,0,1,1,0,0.8277105695231877,0.0,0.0,0.0
3492,1,11,1,16,11,22,27,7,8,0,1,1,0,1.0,0.75,0.2958370724829093,0.0
3493,1,3,1,6,2,21,26,9,9,0,0,1,0,1.0,0.0,0.0,0.0
3494,0,7,2,13,0,21,27,5,8,0,1,1,1,0.0,1.0,0.5916741449658186,0.0
3495,0,0,1,3,0,22,13,9,7,0,1,1,0,0.16953387213106524,1.0,0.6906959960353908,0.0
3496,1,11,1,16,0,21,26,5,8,0,0,1,0,0.0,1.0,0.5239995654055677,0.0
3497,1,13,1,16,0,21,26,7,8,0,1,1,0,0.16953387213106524,1.0,0.5916741449658186,0.3413030972429926
3498,0,0,2,14,0,22,27,5,7,0,1,1,1,1.0,1.0,0.6906959960353908,0.0
3499,0,11,1,3,0,0,26,28,43,0,1,1,0,0.30370574797375377,0.0,0.0,0.0
3500,1,0,1,8,0,0,13,9,9,0,1,1,1,0.5657081587484707,1.0,0.6457112531348923,0.0
3501,1,11,1,4,0,21,26,9,10,1,1,1,1,0.16953387213106524,0.75,0.0,0.0
3502,0,5,1,13,0,21,9,9,9,0,0,1,0,0.0,1.0,0.6906959960353908,0.0
3503,0,14,1,3,13,0,2,9,6,0,1,1,1,0.0,1.0,0.5916741449658186,0.0
3504,0,0,1,13,0,0,0,5,9,0,1,1,1,0.0,1.0,0.6457112531348923,0.0
3505,1,7,3,8,0,21,26,5,7,0,1,1,0,0.0,0.0,0.0,0.0
3506,1,7,1,10,0,21,26,5,1,0,0,1,0,0.0,0.0,0.0,0.796846320583541
3507,0,0,1,13,0,0,0,4,9,0,1,1,0,0.0,1.0,0.6457112531348923,0.0
3508,0,0,1,8,0,12,13,9,7,0,1,1,1,0.262002410774717,1.0,0.5916741449658186,0.0
3509,0,14,1,4,13,0,0,9,9,0,1,1,1,0.262002410774717,1.0,0.7629347951689582,0.0
3510,1,7,6,11,0,0,0,4,3,0,1,1,1,0.30370574797375377,1.0,0.7629347951689582,0.0
3511,0,14,1,7,13,0,13,4,7,0,1,1,0,0.0,1.0,0.4333934776341723,0.0
3512,1,0,1,1,0,12,13,1,1,0,1,1,0,0.5657081587484707,0.0,0.0,0.0
3513,1,11,1,13,11,21,26,9,7,1,1,1,1,0.30370574797375377,0.75,0.0,0.0
3514,1,11,1,13,0,8,8,11,4,0,1,1,0,0.8277105695231877,1.0,0.5916741449658186,0.0
3515,0,13,1,14,0,0,0,4,5,0,1,1,0,0.0,1.0,0.5916741449658186,0.0
3516,1,7,1,1,0,2,9,2,9,1,1,1,0,0.5657081587484707,0.0,0.0,0.0
3517,1,0,1,6,0,22,27,9,9,0,1,1,0,0.8277105695231877,0.75,0.2958370724829093,0.6045309775610836
3518,1,12,1,10,0,1,1,18,16,0,1,1,0,0.8277105695231877,1.0,0.4333934776341723,0.0
3519,1,13,1,16,0,21,26,9,9,1,1,1,0,0.5657081587484707,1.0,0.6906959960353908,0.0
3520,0,13,1,16,3,2,2,2,1,0,1,1,0,0.0,1.0,0.6457112531348923,0.0
3521,1,7,1,1,0,21,26,7,9,0,1,1,0,0.30370574797375377,1.0,0.8667869552683446,0.0
3522,0,0,1,13,0,0,0,9,8,0,1,1,1,0.30370574797375377,1.0,0.6906959960353908,0.0
3523,0,13,4,13,0,2,2,4,4,0,1,1,0,0.0,1.0,0.5239995654055677,0.0
3524,0,11,1,16,0,0,3,4,2,0,1,1,0,1.0,1.0,0.6457112531348923,0.0
3525,0,14,1,3,13,12,27,6,7,0,1,1,0,0.262002410774717,1.0,0.6906959960353908,0.0
3526,1,11,1,3,0,0,2,4,2,1,0,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
3527,1,13,1,11,0,1,3,4,5,0,1,1,0,0.0,1.0,0.6906959960353908,0.0
3528,1,8,3,6,0,0,13,9,8,0,1,1,0,0.262002410774717,1.0,0.5239995654055677,0.0
3529,0,0,1,11,0,9,0,4,10,0,1,1,0,0.0,1.0,0.7292305501170816,0.0
3530,0,0,3,13,0,2,0,2,3,0,1,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
3531,0,12,1,3,13,2,0,2,6,0,1,1,0,0.16953387213106524,1.0,0.7928859131524941,0.0
3532,0,0,1,8,0,0,27,4,7,0,1,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
3533,1,11,1,10,11,18,23,0,0,1,0,1,0,0.0,0.0,0.0,0.0
3534,1,11,1,16,0,18,23,0,0,0,1,1,0,0.8277105695231877,0.75,0.0,0.0
3535,1,15,1,16,13,0,3,4,10,0,1,1,0,0.5657081587484707,1.0,0.7928859131524941,0.0
3536,1,11,1,16,0,21,26,9,9,0,1,1,0,1.0,0.0,0.0,0.0
3537,1,11,2,8,11,22,13,4,10,0,0,1,0,0.5657081587484707,0.0,0.0,0.0
3538,1,7,5,10,0,12,26,5,5,0,1,1,0,0.8277105695231877,1.0,0.5916741449658186,0.0
3539,0,0,1,4,0,0,13,3,9,0,1,1,0,0.16953387213106524,1.0,0.6906959960353908,0.3413030972429926
3540,1,7,1,6,0,0,2,4,2,0,1,1,0,0.0,0.75,0.0,0.0
3541,1,7,1,13,0,22,26,9,9,0,0,1,0,0.5657081587484707,1.0,0.4333934776341723,0.0
3542,0,11,1,16,0,21,27,9,4,0,1,1,0,0.8626475888460029,1.0,0.5916741449658186,0.0
3543,0,7,1,5,0,12,27,4,8,0,0,1,0,0.30370574797375377,1.0,0.6457112531348923,0.0
3544,0,11,1,16,8,21,26,9,9,0,1,1,0,0.8277105695231877,1.0,0.5239995654055677,0.3413030972429926
3545,0,7,3,11,0,12,26,4,9,0,1,1,1,0.8277105695231877,1.0,0.6906959960353908,0.0
3546,0,7,4,11,0,12,27,9,6,0,1,1,1,0.0,1.0,0.7629347951689582,0.0
3547,1,13,1,7,6,18,23,0,0,0,1,1,0,0.8277105695231877,0.0,0.0,0.0
3548,1,11,1,13,0,21,26,9,9,0,0,1,0,1.0,0.0,0.0,0.0
3549,0,0,1,11,0,1,13,3,9,0,1,1,0,0.8277105695231877,1.0,0.6906959960353908,0.0
3550,0,0,1,11,0,22,13,31,43,0,1,1,0,0.30370574797375377,1.0,0.6457112531348923,0.0
3551,1,11,1,9,11,21,26,9,9,1,0,1,0,0.16953387213106524,0.0,0.0,0.0
3552,1,13,1,8,0,21,26,5,3,0,1,1,0,1.0,1.0,0.5239995654055677,0.0
3553,1,14,1,6,13,12,26,9,9,1,1,1,0,0.262002410774717,1.0,0.6457112531348923,0.0
3554,0,7,1,13,0,21,27,3,3,1,1,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
3555,0,14,1,5,13,22,27,4,1,0,1,1,0,0.16953387213106524,1.0,0.6906959960353908,0.0
3556,0,11,1,10,8,21,26,5,7,0,1,1,0,0.0,1.0,0.5916741449658186,0.0
3557,1,11,1,3,0,0,0,9,4,0,0,1,0,0.0,0.0,0.0,0.0
3558,0,0,4,4,0,3,13,2,10,0,1,1,0,0.0,1.0,0.6906959960353908,0.0
3559,0,0,1,13,0,1,0,2,4,0,1,1,0,0.8277105695231877,1.0,0.5916741449658186,0.3413030972429926
3560,0,11,1,11,11,12,13,4,4,0,1,1,0,0.16953387213106524,0.75,0.0,0.0
3561,0,7,5,14,0,0,26,5,5,0,1,1,0,0.8277105695231877,1.0,0.6906959960353908,0.0
3562,1,11,1,7,11,18,23,12,12,0,1,1,0,0.8277105695231877,0.0,0.0,0.0
3563,1,14,1,6,13,2,27,2,3,1,0,1,0,0.5657081587484707,1.0,0.4333934776341723,0.0
3564,1,14,1,6,13,12,2,3,4,1,0,1,0,0.8626475888460029,0.0,0.0,0.0
3565,1,11,1,16,0,0,2,1,2,0,0,1,1,0.0,1.0,0.5239995654055677,0.0
3566,0,13,1,4,1,21,26,6,6,0,1,1,0,0.16953387213106524,1.0,0.9723570319314723,0.0
3567,0,0,6,6,0,12,13,7,3,0,1,1,1,0.5657081587484707,1.0,0.6457112531348923,0.0
3568,0,7,5,6,0,0,13,9,9,0,1,1,0,0.262002410774717,1.0,0.6457112531348923,0.0
3569,1,11,1,5,11,2,0,2,5,0,1,1,0,0.5657081587484707,0.0,0.0,0.0
3570,0,7,2,4,0,0,13,21,28,0,1,1,0,0.5657081587484707,1.0,0.5916741449658186,0.0
3571,0,7,1,6,0,0,27,4,5,0,1,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
3572,1,13,1,16,8,9,9,9,9,0,1,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
3573,0,0,2,6,0,12,13,9,9,0,1,1,0,0.0,0.0,0.0,0.0
3574,0,0,1,10,0,0,27,9,9,0,1,1,1,0.5657081587484707,1.0,0.6906959960353908,0.0
3575,0,0,1,7,0,3,2,3,3,0,1,1,0,0.30370574797375377,1.0,0.6906959960353908,0.0
3576,0,7,3,8,0,0,0,3,3,0,1,1,0,0.262002410774717,1.0,0.5916741449658186,0.0
3577,1,12,1,11,0,12,13,9,9,1,1,1,0,1.0,1.0,0.4333934776341723,0.3413030972429926
3578,1,7,4,5,0,0,2,5,5,0,1,1,0,0.5657081587484707,0.0,0.0,0.0
3579,0,0,1,13,0,2,26,4,7,0,1,1,1,1.0,1.0,0.6906959960353908,0.0
3580,0,14,1,3,13,12,0,9,8,0,1,1,0,0.0,1.0,0.6457112531348923,0.0
3581,0,0,1,12,0,12,13,30,28,1,1,1,0,0.5657081587484707,1.0,0.7292305501170816,0.0
3582,1,11,1,16,0,22,26,9,9,0,1,1,0,0.5657081587484707,0.0,0.0,0.0
3583,0,7,6,8,0,21,27,9,9,1,0,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
3584,0,11,1,2,0,2,13,4,7,0,1,1,0,0.5657081587484707,1.0,0.7292305501170816,0.0
3585,1,11,1,0,0,12,26,9,9,0,1,1,0,0.262002410774717,1.0,0.4333934776341723,0.0
3586,1,3,1,1,2,0,1,9,2,0,0,1,0,0.0,0.0,0.0,0.0
3587,0,13,1,4,0,0,1,9,2,0,1,1,0,0.5657081587484707,1.0,0.8667869552683446,0.0
3588,0,8,1,14,0,22,26,9,8,0,1,1,1,0.0,1.0,0.5916741449658186,0.0
3589,1,3,1,16,14,0,2,4,2,0,1,1,0,0.5657081587484707,0.0,0.0,0.0
3590,0,0,3,8,0,0,0,5,3,0,1,1,0,0.8277105695231877,0.0,0.0,0.0
3591,0,7,3,11,0,2,0,2,7,0,1,1,0,0.5657081587484707,1.0,0.7292305501170816,0.0
3592,1,3,1,13,2,15,26,3,3,0,1,1,0,0.0,1.0,0.6906959960353908,0.0
3593,1,0,3,14,0,12,27,8,3,1,1,1,0,1.0,1.0,0.6457112531348923,0.0
3594,0,0,1,7,0,1,2,9,1,0,1,1,0,0.0,1.0,0.6457112531348923,0.6045309775610836
3595,1,14,1,3,13,12,27,9,10,0,1,1,0,0.0,1.0,0.2958370724829093,0.0
3596,0,14,1,3,13,12,0,1,1,0,1,1,0,0.8626475888460029,1.0,0.5239995654055677,0.0
3597,0,6,2,9,0,12,27,4,5,0,1,0,0,0.5657081587484707,1.0,0.6906959960353908,0.0
3598,0,6,4,14,0,21,26,9,3,0,1,0,1,0.5657081587484707,1.0,0.6457112531348923,0.0
3599,1,13,1,8,0,3,13,2,1,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
3600,1,8,4,1,0,0,3,9,5,1,0,1,0,0.0,0.0,0.0,0.0
3601,0,7,3,14,0,1,0,3,3,0,1,1,0,0.16953387213106524,1.0,0.6906959960353908,0.0
3602,0,0,4,14,0,12,13,9,7,0,1,1,0,0.262002410774717,1.0,0.6906959960353908,0.0
3603,0,7,3,6,0,0,13,19,43,0,1,1,0,0.5657081587484707,1.0,0.5239995654055677,0.0
3604,0,7,2,14,0,12,0,9,9,0,1,1,0,1.0,1.0,0.6906959960353908,0.0
3605,0,0,3,14,0,2,0,2,4,0,1,1,0,0.8626475888460029,1.0,0.5239995654055677,0.0
3606,1,14,1,4,13,0,0,4,4,0,1,1,0,0.262002410774717,1.0,0.6457112531348923,0.0
3607,0,13,1,1,0,12,13,9,4,0,1,1,0,0.0,0.0,0.0,0.0
3608,1,7,1,6,0,12,0,5,4,0,1,1,0,0.30370574797375377,1.0,0.6457112531348923,0.0
3609,0,0,1,1,0,0,26,9,9,1,1,1,0,0.8626475888460029,0.0,0.0,0.0
3610,0,14,1,6,13,22,13,9,5,0,1,1,0,0.262002410774717,1.0,0.5239995654055677,0.0
3611,0,7,1,13,0,0,0,4,4,0,1,1,0,0.5657081587484707,1.0,0.6906959960353908,0.0
3612,1,14,1,5,13,12,26,5,7,0,1,1,0,0.262002410774717,1.0,0.4333934776341723,0.0
3613,1,0,1,6,0,0,9,3,3,0,1,1,0,0.30370574797375377,1.0,0.4333934776341723,0.0
3614,0,5,1,6,0,1,1,2,2,1,1,1,0,0.5657081587484707,1.0,0.6906959960353908,0.0
3615,1,7,1,13,0,12,0,5,4,1,1,1,0,0.5657081587484707,1.0,0.5916741449658186,0.0
3616,0,0,1,6,0,12,13,9,8,0,0,1,1,0.5657081587484707,1.0,0.6457112531348923,0.0
3617,1,0,1,9,0,12,27,9,7,1,1,0,0,0.5657081587484707,1.0,0.6457112531348923,0.0
3618,0,7,5,14,0,0,0,7,7,0,1,0,0,0.5657081587484707,1.0,0.6906959960353908,0.0
3619,0,7,1,9,0,12,26,9,9,0,1,0,1,0.262002410774717,1.0,0.6906959960353908,0.0
3620,1,5,1,5,0,21,26,9,9,0,1,0,0,0.30370574797375377,1.0,0.6457112531348923,0.0
3621,0,0,1,11,0,0,13,3,3,0,1,0,1,0.30370574797375377,1.0,0.7629347951689582,0.0
3622,0,0,2,9,0,12,26,9,9,0,1,0,1,0.5657081587484707,1.0,0.6906959960353908,0.0
3623,1,8,6,2,0,2,13,2,4,0,1,0,0,0.0,0.75,0.0,0.0
3624,0,0,2,8,0,2,13,2,4,0,1,0,0,0.5657081587484707,1.0,0.5916741449658186,0.0
3625,0,0,1,9,0,12,27,7,5,0,1,0,0,0.0,1.0,0.2958370724829093,0.0
3626,1,7,1,2,0,18,23,0,0,0,1,0,0,0.8277105695231877,1.0,0.4333934776341723,0.0
3627,0,0,6,14,0,0,13,4,4,0,1,0,1,0.8277105695231877,1.0,0.6457112531348923,0.0
3628,1,0,1,1,0,2,26,9,9,0,1,0,0,0.16953387213106524,0.0,0.0,0.0
3629,0,0,1,13,0,12,13,9,8,0,0,0,1,0.5657081587484707,1.0,0.6906959960353908,0.0
3630,0,0,3,11,0,12,0,9,3,0,1,0,1,0.0,1.0,0.7292305501170816,0.0
3631,1,0,3,14,0,22,13,7,7,1,0,0,0,0.16953387213106524,1.0,0.4333934776341723,0.0
3632,0,14,1,9,13,21,13,28,14,1,1,0,0,0.262002410774717,1.0,0.4333934776341723,0.0
3633,0,11,1,10,0,21,26,4,6,0,1,0,0,0.5657081587484707,1.0,0.7292305501170816,0.0
3634,0,0,2,5,0,2,27,4,6,0,1,0,0,0.8277105695231877,1.0,0.5916741449658186,0.0
3635,0,12,1,11,5,21,0,9,4,0,1,0,0,0.8277105695231877,1.0,0.9723570319314723,1.0
3636,0,0,1,14,0,2,13,2,3,0,1,0,0,0.5657081587484707,1.0,0.6906959960353908,0.0
3637,0,11,1,15,11,22,13,9,9,1,0,0,0,0.5657081587484707,1.0,0.6906959960353908,0.0
3638,0,0,4,11,0,22,27,5,5,0,1,0,0,0.8626475888460029,1.0,0.7629347951689582,0.0
3639,0,0,1,13,0,0,13,4,4,0,1,0,1,0.30370574797375377,1.0,0.6906959960353908,0.0
3640,0,0,3,14,0,12,27,4,4,0,1,0,1,0.30370574797375377,1.0,0.6906959960353908,0.0
3641,1,0,2,10,0,21,26,6,6,0,0,0,0,0.30370574797375377,0.0,0.0,0.0
3642,0,7,2,2,0,12,0,1,1,0,1,0,1,0.5657081587484707,1.0,0.6457112531348923,0.0
3643,0,7,1,5,0,0,26,4,9,0,1,0,1,0.5657081587484707,1.0,0.6457112531348923,0.3413030972429926
3644,0,0,3,9,0,22,26,8,8,0,1,0,1,0.0,1.0,0.6906959960353908,0.0
3645,0,7,3,9,0,25,0,2,3,0,1,0,0,0.30370574797375377,1.0,0.6906959960353908,0.0
3646,0,11,1,5,0,2,2,4,2,0,1,0,0,0.262002410774717,1.0,0.5916741449658186,0.0
3647,1,7,1,9,0,21,26,8,6,0,1,0,0,0.16953387213106524,0.0,0.0,0.0
3648,0,0,4,11,0,12,27,5,5,0,1,0,0,1.0,1.0,0.7292305501170816,0.0
3649,1,11,1,15,11,21,26,9,8,0,1,0,0,0.262002410774717,1.0,0.2958370724829093,0.0
3650,0,13,1,4,0,0,27,3,9,0,1,0,1,0.8626475888460029,1.0,0.8443337464867926,0.0
3651,0,13,1,13,13,12,2,7,10,0,1,0,0,0.16953387213106524,1.0,0.5916741449658186,0.5
3652,0,7,1,12,0,22,26,9,9,0,1,0,1,0.8626475888460029,1.0,0.7629347951689582,0.0
3653,0,14,1,5,13,0,13,9,9,0,1,0,0,0.16953387213106524,1.0,0.6457112531348923,0.0
3654,0,0,1,14,0,0,13,4,10,0,1,0,0,0.30370574797375377,1.0,0.6906959960353908,0.0
3655,0,14,1,9,13,0,0,3,5,0,1,0,1,0.0,1.0,0.6906959960353908,0.0
3656,0,0,2,5,0,0,13,4,10,0,1,0,1,1.0,1.0,0.5239995654055677,0.0
3657,0,0,5,11,0,21,2,9,2,0,1,0,0,0.0,1.0,0.7292305501170816,0.0
3658,0,0,1,16,0,12,26,5,8,0,1,0,1,0.5657081587484707,1.0,0.6457112531348923,0.0
3659,0,14,1,5,13,22,0,5,5,0,1,0,0,1.0,1.0,0.5916741449658186,0.0
3660,1,0,3,9,0,12,0,7,10,1,1,0,0,0.0,0.0,0.0,0.0
3661,0,0,1,14,0,2,2,14,19,0,1,0,0,0.5657081587484707,1.0,0.6906959960353908,0.0
3662,0,0,1,5,0,22,27,9,10,0,1,0,0,0.5657081587484707,1.0,0.6457112531348923,0.0
3663,0,7,1,11,0,22,26,9,8,0,1,0,1,0.0,1.0,0.7292305501170816,0.0
3664,1,0,6,11,0,9,26,5,9,0,1,0,0,0.262002410774717,1.0,0.7292305501170816,0.0
3665,0,11,1,3,11,21,26,9,4,0,1,1,0,0.16953387213106524,1.0,0.6457112531348923,0.0
3666,1,12,1,4,0,21,16,0,4,0,1,1,0,0.0,1.0,0.6457112531348923,0.0
3667,1,12,1,8,0,18,23,12,12,0,0,1,0,0.8277105695231877,0.0,0.0,0.0
3668,0,0,1,9,0,12,13,9,9,1,1,0,1,0.5657081587484707,1.0,0.6906959960353908,0.0
3669,0,12,1,11,0,2,2,2,2,0,1,0,0,1.0,1.0,0.6906959960353908,0.0
3670,0,0,1,1,0,0,2,4,4,0,1,0,1,0.5657081587484707,1.0,0.8443337464867926,0.0
3671,0,7,1,5,0,21,26,9,9,0,1,0,0,0.8626475888460029,1.0,0.6906959960353908,0.0
3672,0,14,1,5,13,12,26,4,7,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
3673,0,11,1,2,11,12,13,21,26,1,1,0,1,0.30370574797375377,1.0,0.5916741449658186,0.0
3674,0,0,1,4,0,0,0,3,5,0,1,0,1,0.5657081587484707,1.0,0.6906959960353908,0.0
3675,0,7,1,4,0,22,13,9,3,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
3676,0,13,5,9,0,21,13,9,7,1,0,0,0,0.0,1.0,0.5916741449658186,0.3413030972429926
3677,1,0,2,14,0,12,27,5,0,0,1,0,0,0.8277105695231877,0.75,0.0,0.0
3678,0,7,1,13,0,0,13,19,17,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
3679,0,2,2,15,0,12,13,3,3,0,1,0,1,1.0,1.0,0.6906959960353908,0.0
3680,1,0,1,1,0,21,27,9,9,1,1,1,0,0.8277105695231877,0.0,0.0,0.0
3681,0,11,1,8,0,12,13,9,9,0,1,1,0,0.30370574797375377,1.0,0.6457112531348923,0.0
3682,1,11,1,16,0,21,26,9,9,0,0,1,0,1.0,0.0,0.0,0.0
3683,0,8,1,1,0,12,1,5,5,1,1,1,1,0.262002410774717,0.0,0.0,0.0
3684,1,11,1,8,0,21,26,9,7,0,1,1,0,0.8626475888460029,1.0,0.5916741449658186,0.0
3685,1,13,1,3,0,0,0,4,10,0,1,1,0,0.8626475888460029,1.0,0.6906959960353908,0.0
3686,1,0,1,8,0,18,23,0,0,0,1,1,0,0.8277105695231877,1.0,0.8443337464867926,0.3413030972429926
3687,1,0,1,8,0,12,27,9,7,0,0,1,0,0.0,0.75,0.0,0.0
3688,0,11,1,9,0,12,27,9,10,0,1,1,0,0.262002410774717,1.0,0.5916741449658186,0.0
3689,0,13,1,7,0,0,0,1,1,0,1,1,0,0.0,1.0,0.5239995654055677,0.0
3690,0,7,6,8,0,12,0,9,4,0,1,1,0,0.0,1.0,0.5916741449658186,0.0
3691,1,7,5,6,0,12,0,4,5,1,0,1,0,0.5657081587484707,1.0,0.2958370724829093,0.0
3692,1,11,1,13,0,22,26,7,7,0,1,1,0,0.16953387213106524,0.75,0.0,0.0
3693,1,7,5,6,0,12,26,9,7,0,1,1,1,0.5657081587484707,1.0,0.4333934776341723,0.0
3694,1,7,1,1,0,0,0,9,9,0,1,1,0,1.0,0.0,0.0,0.0
3695,1,11,1,16,11,12,26,9,9,0,0,1,0,0.30370574797375377,1.0,0.2958370724829093,0.0
3696,0,13,1,10,0,21,26,9,9,0,1,1,0,0.0,1.0,0.6457112531348923,0.0
3697,0,7,1,10,0,0,0,4,10,0,1,1,0,0.5657081587484707,1.0,0.4333934776341723,0.0
3698,0,0,1,11,0,22,27,5,10,0,1,1,0,0.8626475888460029,1.0,0.7292305501170816,0.0
3699,1,0,1,5,0,2,0,2,5,0,1,1,0,0.8277105695231877,0.0,0.0,0.0
3700,0,7,3,4,0,22,26,5,5,0,1,1,0,0.8626475888460029,1.0,0.6457112531348923,0.0
3701,0,0,1,8,0,18,23,12,12,1,1,1,1,0.5657081587484707,1.0,0.5239995654055677,0.0
3702,1,0,1,8,0,0,0,4,2,0,1,1,0,0.5657081587484707,0.0,0.0,0.0
3703,1,11,1,6,0,21,26,9,9,0,1,1,1,1.0,0.0,0.0,0.0
3704,0,8,2,13,0,21,27,4,1,0,1,1,0,0.0,1.0,0.6906959960353908,0.0
3705,1,15,1,8,0,0,13,9,6,0,1,1,0,0.5657081587484707,1.0,0.5916741449658186,0.0
3706,0,0,1,8,0,22,0,5,5,0,1,1,1,1.0,1.0,0.5916741449658186,0.0
3707,0,7,3,1,0,21,26,5,10,0,1,1,0,0.262002410774717,0.0,0.0,0.0
3708,1,7,4,4,0,0,0,9,10,1,0,1,0,0.30370574797375377,1.0,0.6457112531348923,0.0
3709,1,7,2,13,0,0,13,5,3,0,1,1,0,0.8277105695231877,1.0,0.5916741449658186,0.0
3710,0,7,4,5,0,22,27,22,29,0,1,1,0,0.8277105695231877,1.0,0.6457112531348923,0.0
3711,1,14,1,1,13,12,27,9,9,1,1,1,1,0.8626475888460029,0.0,0.0,0.0
3712,1,11,1,8,0,0,13,4,7,0,1,1,0,0.8626475888460029,1.0,0.5239995654055677,0.0
3713,1,13,1,0,0,21,26,1,1,0,1,1,0,0.0,0.0,0.0,0.0
3714,1,11,1,13,8,21,0,9,3,1,0,1,0,0.8626475888460029,0.0,0.0,0.0
3715,0,0,2,8,0,21,0,5,3,0,1,1,0,0.8277105695231877,1.0,0.4333934776341723,0.0
3716,1,14,1,7,13,3,3,2,10,0,1,1,0,1.0,1.0,0.4333934776341723,0.0
3717,0,0,3,1,0,21,26,9,9,0,1,1,0,0.8277105695231877,0.0,0.0,0.0
3718,1,13,1,8,0,0,27,1,7,0,1,1,0,1.0,0.75,0.0,0.0
